text,stance
"Ramu Telugu బ్లూ మీడియా అనేది మీరు సృష్టించారు.ఎందుకు అంటే టీడీపీకి వంత పాడుతారు ఆంధ్ర జ్యోతి..,ఈనాడు..,మహా న్యూస్..,టీవీ5..,ఇంకా ఇంటర్నెట్ న్యూస్ మీడియా . వీరు 2019 ఎన్నికల సమయంలో ఎంత ప్రజలను ఏమర్చడానికి ప్రయత్నించిన సాధ్యం కాలేదు జగన్ ను సీఎం కాకుండా చేయడంలో..!!!ఒరేయ్ ఎరుపు అవి పచ్చ మీడియా...జగన్ కు మద్దతు ఇచ్చే సాక్షి..,ఇంటర్నెట్ లో కొన్ని మీడియా సంస్థలు.., వీరు జగన్ కు సపోర్ట్ చేస్తారు..మంచి చేస్తున్నాడు జగన్..51% ఓటు వేశారు జగన్ కి మంచి చేయమని..అసలు మీరు ఎందుకు మాట్లాడుతున్నారు???మీరు ఏది మాట్లాడినా..ఏం కావాలన్నా పోయి బాబుని అడగండి...ఏపీలో మరో 15 ఏళ్లు జగన్ దే...మా అందరి మద్దతు జగన్ కే...మీరు అందరూ కలిసి వచ్చి మా మొడ్డలు గుడండి....",favour
praveen kumar INDIAN NOT HINDU ఇది బ్లూ మీడియా అని ఒప్పుకున్నట్టే గా..,favour
మరి పచ్చ మీడియా చేసేది ఏంటి సామి???,favour
"జగన్ మొ,,,,,,,,,, కూడావండి N tv కి సిగ్గులేకుండా జగన్ రెడ్డి సపోర్ట్, ప్రజలు కి సపోర్ట్ ఇవ్వండి",against
i am feeling high i am flying now నాకు ఎవరు ఉద్దన్నారు,favour
Vijayawa lifestyle అరేయ్ తమ్మీ నీకు మెంటల్ హ,against
రా వచ్చి మోడ్డ చికరా. లతకొర్ మక్యలవుడే...mn,against
ఏపీ ని నాశనం చేయడానికి వచ్చిన వైఎస్ జగన్ వేస్ట్ పాలను వేస్ట్ ప్రభుత్వం తొందర్లో వైసిపి పరార్,against
sai vamsi నిరూపించాకుండ 10 year's nundi em పికుతున్నరు mari.,against
మా కులం వాడు సీఎం పదవి లో లేడు కాబట్టి మనకు కడుపు మంట.చంద్రం బాగా పరిపాలన చేసి ఉంటే 23 ఎందుకు వచ్చాయో మరి,against
ఇంకా బీచ్ చూడడానికి కూడా టికెట్స్ పెటేస్తారు ఏమో,against
సాగరతీరంలో ఉన్న వైజాగ్ నగరం చైనాలో ఉన్న శాంఘయ్ నగరంగా మారుతీంది,favour
అస్సలు AP కాపిటల్ సిటీ ఏది . ఇది మా capital city అని చెప్పుకోడానికి కూడా దిక్కు లేదు పాపం AP ప్రజలకు. 420 గాడిని cm ఎట్లా చేసుకున్నారా బాబు. గొప్పోలు రా మీరు.,against
డెవలప్ మెంటా వద్దు బాబు మాకు...మాకు ఈ పథకాలు చాలు..తిన్నమా పడుకున్నామ తెల్లరిoద..ఇవి చాలు..డెవలప్ మెంట్ అది ఇది ఎందుకు డబ్బులు దండగా,against
MNR mnr ..అవును అప్పుడు govt చెయ్యలేని spl స్టేటస్ మోడి మెడలు వంచి తెచ్చారు..పోలవరం కంప్లీట్ చేసారు..మందు బాన్ చేసారు..రాజధాని కంప్లీట్ చేసారు..అలాగే బాగా డెవలప్ చేసారు,against
వైసిపి మనిపెస్తో కపి కొట్టి అవే పథకాలు మీరు కూడా 2019 లో మ్యానిఫెస్టోలో పెట్టారు .ఒకవేళ మీరు గెలిచి ఉంటే 2014 లో లాగా అన్ని హామీలు అటక ఎక్కించి ప్రజలను మోసం చేసే వాళ్ళే కదా,against
