text,stance
పంజాబీలు గట్టి వాళ్ళు మోడీ ఏం చేశారు కాబట్టి దేశానికి కానీ పేద ప్రజలకు రైతులు కానీ అచ్చే దిన్ ఆయేగా ఆయేగా అన్నాడు ఎప్పుడు వస్తుంది అచ్చే దిన్ రైతులకు 4 నెలకు రెండు వేలు ఇస్తున్నాడు కేంద్ర ప్రభుత్వం కేంద్ర ప్రభుత్వం సంవత్సరానికి ఆరు వేల ఇవ్వాల్సింది రైతులకి,favour
జై మోదీ,favour
ఇంటెలిజెన్స్ ఫెయిల్యూర్,favour
మోడీ ప్రపంచ దేశాలకు ఒక మార్గదర్శకుడు,favour
దేశ ద్రోహ సీ ఎం,favour
పంజాబ్ కాంగ్రెజ్ కుట్ర,favour
పంజాబ్ ప్రభుత్వం ఫెల్ అయ్యింది. దేశ ప్రదనికే సెక్యూరిటీ లేనపొడు సామాన్య మానవులకు ఎక్కడ ఉంటుంది. కావున అక్కడ రాష్ట్రపతి పాలనను కొనసాగించాలి,favour
అన్నీ వున్నాయి కానీ అల్లుడి నోట్లో శనివుందిట.,favour
ప్రధాని భద్రత సరిగానే ఉంటుంది ఎలక్షన్ కోసం బిజెపి సింపతి కోసం చేసిన ఎత్తుగడ,favour
ప్రోటోకాల్ తెలిసికొని మాట్లాడు భయ్యా.. స్టేట్ responsibility unthi..,favour
ఇది రాజకీయ కుట్ర రెండు పార్టీలవి,favour
అదే ఇలాంటి ఇజ్రాయిల్ లో జరిగి ఉంటే,favour
ఈ పాటికి నడిరోడ్లో కోసి పారేసే వాళ్ళు,favour
Jayanthi Manda నేను రౌడీని కాదు మీరు భజన గాళ్ళు..............,favour
నీలాంటి రౌడీ గాళ్ళు ఇలానే మాట్లాడతారు.. మోడీ గురించి తెలుసుకొని మాట్లాడు,favour
ఇట్లాంటివారు పొతే దేశానికి నష్టము ఏమి లేదు,favour
మొత్తానికి పంజాబీ లు నిన్ను రోడ్డు మీద కి తెచ్చారు సిక్కు బాడీగార్డ్ లను తీసేయించావు గుడ్,favour
Nani కూచోబెట్టుకునే బొచ్చు గాళ్ళు మోస్తరు,favour
"ప్రపంచం మొత్తం భారత ప్రధాని నరేంద్ర మోడి గారికి గౌరవిస్తే మనోళ్లు కొందరు దుర్మార్గులు చైనా,ఆఫ్గనిస్తాన్,పాకిస్థాన్ ను గౌరవించేటట్లు వున్నారు అనిపిస్తుంది. స్టేట్ పోలీస్ వ్యవస్థను మొత్తం కేంద్రం చేతుల్లోకి తీసుకోవాలని నా అభిప్రాయం. కొన్ని దద్దమ్మ ప్రభుత్వాలు పోలీస్ వ్యవస్థ ను అభసుపాలుచేస్తున్నారు.",favour
బొక్క,favour
భద్రత సిబ్బంది ఫైరింగ్ చేస్తాం అన్నప్పుడు ఫైరింగ్ వద్దు వెనుకకు వెళ్లిపోదాం అనుకుంటే ఒకవేళ ప్రధానమంత్రి గారు ఫైరింగ్ కు ఒప్పుకుంటే ఎదో చేయాలని కుట్ర చేసి ఉంటారు.,favour
